,Mkt-RF,SMB,HML,RMW,CMA,RF,Year,Month,Day
12350,-1.02,-0.66,0.19,0.08,0.38,0.0,2012,7,23
12351,-0.99,-0.57,0.3,-0.27,0.0,0.0,2012,7,24
12352,-0.01,0.23,0.0,-0.52,0.06,0.0,2012,7,25
12353,1.53,-0.8,0.34,0.07,0.27,0.0,2012,7,26
12354,1.96,0.55,0.07,-0.17,-0.35,0.0,2012,7,27
12355,-0.13,-0.4,0.23,0.22,0.32,0.0,2012,7,30
12356,-0.47,0.0,0.2,0.47,0.01,0.0,2012,7,31
12357,-0.5,-1.55,0.36,0.05,0.18,0.0,2012,8,1
12358,-0.69,0.17,-0.34,-0.03,0.0,0.0,2012,8,2
12359,1.99,0.63,0.51,-0.26,-0.17,0.0,2012,8,3
12360,0.34,0.54,0.02,-0.36,-0.13,0.0,2012,8,6
12361,0.64,0.41,0.08,0.06,-0.56,0.0,2012,8,7
12362,0.09,-0.18,0.63,0.18,0.4,0.0,2012,8,8
12363,0.12,0.33,0.04,-0.21,-0.37,0.0,2012,8,9
12364,0.17,-0.36,-0.05,0.13,0.07,0.0,2012,8,10
12365,-0.14,-0.16,0.02,-0.06,0.04,0.0,2012,8,13
12366,-0.03,-0.44,-0.03,0.31,0.24,0.0,2012,8,14
12367,0.27,0.72,-0.06,-0.12,-0.08,0.0,2012,8,15
12368,0.75,0.45,-0.16,-0.04,-0.21,0.0,2012,8,16
12369,0.27,0.61,0.11,0.03,-0.16,0.0,2012,8,17
12370,-0.06,-0.44,0.58,-0.2,0.13,0.0,2012,8,20
12371,-0.31,0.17,0.43,-0.04,-0.07,0.0,2012,8,21
12372,0.0,-0.5,-0.35,-0.22,-0.32,0.0,2012,8,22
12373,-0.78,-0.06,-0.35,-0.15,0.11,0.0,2012,8,23
12374,0.61,-0.29,-0.03,-0.11,0.16,0.0,2012,8,24
12375,-0.06,0.13,-0.1,0.01,-0.16,0.0,2012,8,27
12376,0.01,0.56,-0.11,-0.02,0.0,0.0,2012,8,28
12377,0.15,0.26,0.11,-0.19,0.11,0.0,2012,8,29
12378,-0.8,-0.44,-0.04,-0.01,0.22,0.0,2012,8,30
12379,0.52,-0.08,-0.03,-0.07,-0.27,0.0,2012,8,31
12380,0.08,0.94,-0.19,-0.26,0.06,0.0,2012,9,4
12381,-0.05,-0.06,0.36,-0.15,0.07,0.0,2012,9,5
12382,2.07,-0.05,0.33,-0.15,0.09,0.0,2012,9,6
12383,0.45,0.08,0.76,-0.05,0.07,0.0,2012,9,7
12384,-0.57,0.32,-0.07,0.16,0.35,0.0,2012,9,10
12385,0.28,0.07,0.51,-0.09,0.17,0.0,2012,9,11
12386,0.27,0.13,0.28,-0.46,0.05,0.0,2012,9,12
12387,1.56,-0.33,0.53,-0.32,0.02,0.0,2012,9,13
12388,0.54,0.56,0.46,-0.11,-0.39,0.0,2012,9,14
12389,-0.42,-0.29,-0.71,0.22,-0.17,0.0,2012,9,17
12390,-0.15,-0.04,-0.22,-0.04,0.05,0.0,2012,9,18
12391,0.18,-0.15,0.03,-0.12,0.28,0.0,2012,9,19
12392,-0.13,-0.44,-0.12,0.05,0.18,0.0,2012,9,20
12393,0.04,0.46,-0.01,-0.22,0.12,0.0,2012,9,21
12394,-0.26,-0.13,0.35,-0.08,0.4,0.0,2012,9,24
12395,-1.11,-0.37,-0.33,0.04,0.33,0.0,2012,9,25
12396,-0.57,-0.05,0.01,0.15,0.11,0.0,2012,9,26
12397,0.99,0.22,-0.13,-0.11,-0.32,0.0,2012,9,27
12398,-0.46,-0.29,-0.23,0.0,0.0,0.0,2012,9,28
12399,0.26,0.11,0.22,0.06,0.15,0.0,2012,10,1
12400,0.1,-0.16,0.25,-0.17,0.05,0.0,2012,10,2
12401,0.36,-0.68,-0.03,-0.39,0.43,0.0,2012,10,3
12402,0.76,-0.08,0.7,-0.14,0.21,0.0,2012,10,4
12403,-0.03,-0.17,0.23,-0.13,0.62,0.0,2012,10,5
12404,-0.36,-0.2,0.19,0.02,0.08,0.0,2012,10,8
12405,-1.05,-0.26,0.33,0.12,0.08,0.0,2012,10,9
12406,-0.58,0.4,0.28,-0.36,0.29,0.0,2012,10,10
12407,0.11,0.35,0.62,-0.18,0.12,0.0,2012,10,11
12408,-0.34,-0.39,-0.87,0.53,-0.19,0.0,2012,10,12
12409,0.79,-0.2,0.12,-0.23,0.27,0.0,2012,10,15
12410,1.0,-0.28,-0.22,0.21,-0.58,0.0,2012,10,16
12411,0.49,0.25,1.05,-0.61,0.41,0.0,2012,10,17
12412,-0.31,-0.49,0.24,-0.06,0.46,0.0,2012,10,18
12413,-1.68,-0.35,0.46,-0.12,0.42,0.0,2012,10,19
12414,0.01,-0.07,0.18,0.14,-0.19,0.0,2012,10,22
12415,-1.29,0.91,-0.49,-0.04,-0.02,0.0,2012,10,23
12416,-0.28,-0.17,0.41,-0.43,0.18,0.0,2012,10,24
12417,0.27,0.23,0.03,0.07,-0.09,0.0,2012,10,25
12418,-0.07,-0.2,-0.43,0.38,-0.21,0.0,2012,10,26
12419,0.14,0.56,0.37,0.04,0.1,0.0,2012,10,31
12420,1.19,0.24,0.14,0.25,0.03,0.0,2012,11,1
12421,-1.04,-0.47,0.24,0.31,0.47,0.0,2012,11,2
12422,0.28,0.38,-0.22,-0.1,-0.21,0.0,2012,11,5
12423,0.8,0.02,0.53,0.23,0.15,0.0,2012,11,6
12424,-2.31,-0.21,-1.34,0.23,0.08,0.0,2012,11,7
12425,-1.24,-0.24,0.44,-0.26,0.37,0.0,2012,11,8
12426,0.15,-0.01,-0.11,0.02,-0.09,0.0,2012,11,9
12427,0.0,-0.16,0.02,0.06,0.01,0.0,2012,11,12
12428,-0.4,-0.21,-0.29,0.02,0.23,0.0,2012,11,13
12429,-1.4,-0.37,-0.19,0.09,-0.27,0.0,2012,11,14
12430,-0.24,-0.33,0.22,0.13,-0.01,0.0,2012,11,15
12431,0.58,0.03,0.07,-0.35,0.21,0.0,2012,11,16
12432,1.98,0.24,-0.06,0.45,-0.18,0.0,2012,11,19
12433,0.11,-0.05,0.17,-0.36,0.17,0.0,2012,11,20
12434,0.31,0.34,-0.15,-0.02,0.09,0.0,2012,11,21
12435,1.28,-0.15,0.08,0.12,-0.02,0.0,2012,11,23
12436,-0.14,0.51,-0.18,-0.08,-0.28,0.0,2012,11,26
12437,-0.43,0.4,-0.2,0.0,0.02,0.0,2012,11,27
12438,0.83,0.01,-0.31,0.31,-0.15,0.0,2012,11,28
12439,0.54,0.7,0.0,-0.19,-0.18,0.0,2012,11,29
12440,0.02,-0.16,0.28,-0.15,0.34,0.0,2012,11,30
12441,-0.46,0.29,0.24,-0.04,0.07,0.001,2012,12,3
12442,-0.16,0.36,-0.03,0.0,0.04,0.001,2012,12,4
12443,0.17,-0.6,0.88,-0.53,0.61,0.001,2012,12,5
12444,0.31,-0.18,-0.11,0.17,-0.16,0.001,2012,12,6
12445,0.27,-0.34,0.29,-0.07,0.4,0.001,2012,12,7
12446,0.11,0.42,-0.05,-0.1,-0.02,0.001,2012,12,10
12447,0.68,0.41,-0.08,-0.32,-0.23,0.001,2012,12,11
12448,-0.02,-0.65,0.52,-0.31,0.22,0.001,2012,12,12
12449,-0.58,0.09,0.07,0.1,0.12,0.001,2012,12,13
12450,-0.34,0.31,0.23,-0.17,0.33,0.001,2012,12,14
12451,1.16,0.0,0.62,-0.43,0.06,0.001,2012,12,17
12452,1.2,0.38,0.08,0.11,-0.59,0.001,2012,12,18
12453,-0.6,0.62,0.27,-0.01,-0.25,0.001,2012,12,19
12454,0.53,-0.16,0.75,-0.43,0.21,0.001,2012,12,20
12455,-0.88,0.44,-0.27,0.23,-0.15,0.001,2012,12,21
12456,-0.24,-0.21,-0.02,-0.13,0.17,0.001,2012,12,24
12457,-0.54,-0.13,0.31,-0.14,0.18,0.001,2012,12,26
12458,-0.11,-0.03,-0.13,0.16,-0.04,0.001,2012,12,27
12459,-1.0,0.46,0.03,-0.09,0.11,0.001,2012,12,28
12460,1.71,0.37,-0.12,0.12,-0.25,0.001,2012,12,31
12461,2.62,0.12,0.38,-0.64,0.01,0.0,2013,1,2
12462,-0.14,0.14,0.04,0.18,0.27,0.0,2013,1,3
12463,0.55,0.18,0.36,-0.36,0.24,0.0,2013,1,4
12464,-0.31,-0.12,-0.35,-0.1,-0.14,0.0,2013,1,7
12465,-0.27,0.04,0.0,-0.16,0.1,0.0,2013,1,8
12466,0.34,0.23,-0.4,-0.04,-0.18,0.0,2013,1,9
12467,0.66,-0.59,0.49,-0.19,0.06,0.0,2013,1,10
12468,0.02,0.05,-0.43,0.23,-0.21,0.0,2013,1,11
12469,-0.06,0.03,-0.05,-0.07,0.32,0.0,2013,1,14
12470,0.19,0.26,0.0,-0.09,0.05,0.0,2013,1,15
12471,-0.04,-0.25,0.23,-0.02,-0.02,0.0,2013,1,16
12472,0.61,0.4,-0.1,0.19,0.0,0.0,2013,1,17
12473,0.29,0.04,-0.09,0.18,0.25,0.0,2013,1,18
12474,0.48,0.21,0.44,-0.24,0.11,0.0,2013,1,22
12475,0.1,-0.35,-0.13,-0.14,-0.12,0.0,2013,1,23
12476,0.09,0.37,0.04,0.08,0.47,0.0,2013,1,24
12477,0.59,-0.14,-0.32,-0.16,-0.14,0.0,2013,1,25
12478,-0.14,0.38,0.15,-0.03,-0.02,0.0,2013,1,28
12479,0.36,-0.44,0.31,-0.12,0.33,0.0,2013,1,29
12480,-0.38,-0.85,0.16,-0.1,0.0,0.0,2013,1,30
12481,-0.08,0.71,0.17,-0.21,0.05,0.0,2013,1,31
12482,0.99,0.08,0.24,-0.27,-0.03,0.0,2013,2,1
12483,-1.19,-0.11,-0.17,0.0,-0.02,0.0,2013,2,4
12484,1.07,-0.04,0.14,-0.01,-0.1,0.0,2013,2,5
12485,0.15,0.29,0.14,-0.15,0.02,0.0,2013,2,6
12486,-0.15,-0.06,0.02,0.19,-0.02,0.0,2013,2,7
12487,0.58,0.03,-0.18,0.09,-0.45,0.0,2013,2,8
12488,-0.08,-0.02,0.38,-0.18,0.3,0.0,2013,2,11
12489,0.16,0.27,0.72,-0.56,0.46,0.0,2013,2,12
12490,0.14,0.07,0.01,0.0,-0.02,0.0,2013,2,13
12491,0.11,0.27,0.12,-0.36,-0.19,0.0,2013,2,14
12492,-0.11,0.02,-0.09,-0.03,0.16,0.0,2013,2,15
12493,0.74,0.26,0.15,-0.08,0.38,0.0,2013,2,19
12494,-1.36,-0.6,-0.61,0.29,0.1,0.0,2013,2,20
12495,-0.66,-0.29,-0.03,0.03,0.26,0.0,2013,2,21
12496,0.94,0.21,-0.04,-0.16,-0.1,0.0,2013,2,22
12497,-1.82,-0.24,-0.72,0.62,-0.38,0.0,2013,2,25
12498,0.58,-0.17,0.04,0.03,0.25,0.0,2013,2,26
12499,1.29,-0.32,0.15,-0.19,0.01,0.0,2013,2,27
12500,-0.05,0.12,-0.13,0.04,0.0,0.0,2013,2,28
12501,0.22,0.13,-0.3,-0.11,-0.02,0.0,2013,3,1
12502,0.47,-0.36,0.11,-0.37,0.48,0.0,2013,3,4
12503,1.01,0.15,-0.17,0.02,0.01,0.0,2013,3,5
12504,0.18,0.14,0.47,-0.22,0.13,0.0,2013,3,6
12505,0.27,0.21,0.43,-0.22,0.03,0.0,2013,3,7
12506,0.52,0.38,-0.16,0.01,0.0,0.0,2013,3,8
12507,0.3,-0.28,0.26,0.01,0.03,0.0,2013,3,11
12508,-0.22,0.02,-0.18,0.27,0.07,0.0,2013,3,12
12509,0.2,0.23,0.14,0.08,0.26,0.0,2013,3,13
12510,0.58,0.41,0.4,-0.05,-0.04,0.0,2013,3,14
12511,-0.19,0.12,0.39,0.2,0.03,0.0,2013,3,15
12512,-0.5,0.12,-0.29,0.36,0.03,0.0,2013,3,18
12513,-0.24,-0.03,0.01,0.13,0.39,0.0,2013,3,19
12514,0.76,0.21,-0.01,-0.24,0.24,0.0,2013,3,20
12515,-0.85,0.14,-0.26,0.01,0.08,0.0,2013,3,21
12516,0.62,-0.48,-0.25,0.15,-0.1,0.0,2013,3,22
12517,-0.29,0.31,0.02,0.08,-0.03,0.0,2013,3,25
12518,0.76,-0.4,-0.21,0.1,-0.11,0.0,2013,3,26
12519,-0.02,0.09,-0.29,0.11,-0.13,0.0,2013,3,27
12520,0.39,-0.31,-0.27,-0.16,0.05,0.0,2013,3,28
12521,-0.57,-0.89,0.02,0.14,0.22,0.0,2013,4,1
12522,0.33,-0.88,-0.27,-0.1,0.04,0.0,2013,4,2
12523,-1.16,-0.39,-0.11,0.54,-0.15,0.0,2013,4,3
12524,0.42,0.24,0.26,-0.08,0.27,0.0,2013,4,4
12525,-0.41,0.08,0.31,-0.1,0.27,0.0,2013,4,5
12526,0.7,0.11,0.26,-0.36,0.14,0.0,2013,4,8
12527,0.31,-0.42,0.17,0.0,-0.38,0.0,2013,4,9
12528,1.28,0.62,-0.08,-0.08,-0.05,0.0,2013,4,10
12529,0.35,-0.19,-0.18,0.15,0.42,0.0,2013,4,11
12530,-0.28,-0.15,-0.45,0.0,0.02,0.0,2013,4,12
12531,-2.48,-1.46,-0.27,0.06,-0.03,0.0,2013,4,15
12532,1.47,0.16,0.08,-0.33,-0.08,0.0,2013,4,16
12533,-1.46,-0.33,-0.52,0.12,0.26,0.0,2013,4,17
12534,-0.71,0.19,-0.03,0.49,0.13,0.0,2013,4,18
12535,0.97,0.08,0.1,-0.33,0.2,0.0,2013,4,19
12536,0.45,-0.2,-0.13,0.23,-0.29,0.0,2013,4,22
12537,1.11,0.54,0.61,-0.51,0.28,0.0,2013,4,23
12538,0.06,0.49,1.15,-0.07,-0.19,0.0,2013,4,24
12539,0.49,0.19,-0.11,-0.06,-0.12,0.0,2013,4,25
12540,-0.2,-0.37,-0.24,0.08,0.13,0.0,2013,4,26
12541,0.67,0.07,-0.09,0.23,-0.36,0.0,2013,4,29
12542,0.29,0.36,-0.01,0.21,-0.31,0.0,2013,4,30
12543,-1.08,-1.45,-0.17,-0.03,-0.09,0.0,2013,5,1
12544,1.04,0.55,0.1,-0.49,-0.24,0.0,2013,5,2
12545,1.12,0.6,0.18,-0.21,-0.27,0.0,2013,5,3
12546,0.23,0.27,0.83,-0.52,0.11,0.0,2013,5,6
12547,0.54,0.17,0.15,0.22,0.28,0.0,2013,5,7
12548,0.44,-0.22,0.15,-0.06,-0.16,0.0,2013,5,8
12549,-0.31,0.06,-0.25,0.02,-0.21,0.0,2013,5,9
12550,0.54,0.4,-0.18,-0.3,-0.01,0.0,2013,5,10
12551,-0.02,-0.24,-0.04,-0.4,0.1,0.0,2013,5,13
12552,1.1,0.17,0.27,-0.21,0.14,0.0,2013,5,14
12553,0.51,-0.09,0.21,-0.05,0.33,0.0,2013,5,15
12554,-0.5,0.17,-0.25,0.11,-0.38,0.0,2013,5,16
12555,1.04,0.07,0.31,0.09,-0.14,0.0,2013,5,17
12556,-0.06,0.4,0.48,0.23,-0.2,0.0,2013,5,20
12557,0.16,-0.07,-0.06,0.2,0.22,0.0,2013,5,21
12558,-0.92,-0.68,-0.14,0.27,0.34,0.0,2013,5,22
12559,-0.19,0.48,-0.11,-0.02,0.09,0.0,2013,5,23
12560,-0.06,0.16,0.07,-0.07,0.01,0.0,2013,5,24
12561,0.77,0.67,0.23,-0.18,-0.15,0.0,2013,5,28
12562,-0.7,-0.26,0.59,-0.31,-0.31,0.0,2013,5,29
12563,0.5,0.36,0.48,-0.53,-0.03,0.0,2013,5,30
12564,-1.31,0.49,-0.26,0.2,-0.14,0.0,2013,5,31
12565,0.48,0.17,0.07,0.24,-0.08,0.0,2013,6,3
12566,-0.55,-0.27,-0.15,0.35,-0.07,0.0,2013,6,4
12567,-1.38,0.04,-0.24,0.14,-0.14,0.0,2013,6,5
12568,0.89,0.18,0.21,-0.52,0.35,0.0,2013,6,6
12569,1.3,-0.44,0.06,-0.28,-0.04,0.0,2013,6,7
12570,0.07,0.67,0.2,-0.23,-0.15,0.0,2013,6,10
12571,-1.04,-0.01,-0.57,0.45,0.01,0.0,2013,6,11
12572,-0.82,0.06,-0.05,0.24,0.18,0.0,2013,6,12
12573,1.47,0.14,0.34,-0.21,0.3,0.0,2013,6,13
12574,-0.59,-0.27,-0.57,0.21,-0.04,0.0,2013,6,14
12575,0.74,-0.06,0.12,-0.24,-0.32,0.0,2013,6,17
12576,0.8,0.37,-0.08,-0.01,0.01,0.0,2013,6,18
12577,-1.28,0.2,0.15,-0.08,-0.31,0.0,2013,6,19
12578,-2.45,0.06,0.4,0.06,-0.15,0.0,2013,6,20
12579,0.13,0.23,-0.07,-0.15,0.14,0.0,2013,6,21
12580,-1.19,0.04,-0.66,0.26,-0.13,0.0,2013,6,24
12581,0.96,0.05,0.81,-0.34,0.3,0.0,2013,6,25
12582,0.92,-0.71,-0.16,0.03,0.18,0.0,2013,6,26
12583,0.77,0.84,0.37,-0.46,0.3,0.0,2013,6,27
12584,-0.33,0.3,-0.13,0.15,-0.3,0.0,2013,6,28
12585,0.71,0.7,-0.12,-0.35,-0.01,0.0,2013,7,1
12586,-0.1,0.02,0.05,0.1,-0.09,0.0,2013,7,2
12587,0.11,0.16,-0.21,0.14,-0.08,0.0,2013,7,3
12588,1.11,0.4,0.47,-0.34,0.17,0.0,2013,7,5
12589,0.53,-0.14,0.04,0.18,0.11,0.0,2013,7,8
12590,0.74,0.05,0.3,-0.01,0.02,0.0,2013,7,9
12591,0.06,0.3,-0.37,-0.07,-0.11,0.0,2013,7,10
12592,1.32,-0.17,-0.66,-0.13,-0.16,0.0,2013,7,11
12593,0.33,-0.04,0.2,-0.67,0.04,0.0,2013,7,12
12594,0.2,0.54,0.33,-0.01,0.09,0.0,2013,7,15
12595,-0.41,0.03,0.09,0.12,0.24,0.0,2013,7,16
12596,0.3,-0.03,0.19,-0.43,0.03,0.0,2013,7,17
12597,0.54,0.13,0.96,-0.17,0.2,0.0,2013,7,18
12598,0.09,-0.13,0.27,-0.34,0.48,0.0,2013,7,19
12599,0.22,0.12,0.33,-0.09,0.08,0.0,2013,7,22
12600,-0.15,0.13,0.3,-0.05,0.26,0.0,2013,7,23
12601,-0.39,-0.28,-0.27,0.67,-0.09,0.0,2013,7,24
12602,0.42,0.49,-0.36,-0.47,-0.22,0.0,2013,7,25
12603,0.02,-0.63,-0.29,0.14,-0.17,0.0,2013,7,26
12604,-0.37,-0.3,-0.31,0.33,-0.15,0.0,2013,7,29
12605,0.12,0.17,-0.5,0.13,-0.06,0.0,2013,7,30
12606,0.09,0.18,0.13,-0.02,-0.08,0.0,2013,7,31
12607,1.4,0.08,0.09,-0.18,-0.15,0.0,2013,8,1
12608,0.2,-0.24,-0.32,-0.02,-0.07,0.0,2013,8,2
12609,-0.07,0.47,-0.15,-0.05,-0.05,0.0,2013,8,5
12610,-0.68,-0.35,-0.1,0.32,-0.05,0.0,2013,8,6
12611,-0.42,-0.38,-0.01,0.33,0.08,0.0,2013,8,7
12612,0.47,-0.01,0.04,-0.01,0.13,0.0,2013,8,8
12613,-0.29,0.12,-0.19,0.14,-0.16,0.0,2013,8,9
12614,-0.02,0.56,-0.23,0.15,-0.07,0.0,2013,8,12
12615,0.2,-0.28,-0.05,0.04,-0.12,0.0,2013,8,13
12616,-0.5,0.14,0.29,-0.03,0.06,0.0,2013,8,14
12617,-1.47,-0.37,0.28,-0.05,0.03,0.0,2013,8,15
12618,-0.26,0.04,0.13,-0.15,-0.13,0.0,2013,8,16
12619,-0.62,-0.26,-0.75,0.6,-0.33,0.0,2013,8,19
12620,0.53,0.87,0.09,-0.32,0.09,0.0,2013,8,20
12621,-0.59,-0.07,-0.43,-0.1,-0.29,0.0,2013,8,21
12622,0.93,0.51,0.07,-0.3,-0.2,0.0,2013,8,22
12623,0.38,-0.27,-0.15,0.11,-0.24,0.0,2013,8,23
12624,-0.29,0.48,-0.48,-0.12,-0.27,0.0,2013,8,26
12625,-1.75,-0.75,-0.34,0.64,0.04,0.0,2013,8,27
12626,0.3,0.11,0.08,0.0,-0.08,0.0,2013,8,28
12627,0.34,0.76,-0.44,-0.35,-0.25,0.0,2013,8,29
12628,-0.47,-1.15,-0.19,0.01,-0.09,0.0,2013,8,30
12629,0.46,0.05,0.17,-0.49,-0.24,0.0,2013,9,3
12630,0.83,0.0,-0.18,-0.11,0.07,0.0,2013,9,4
12631,0.19,0.19,0.41,-0.19,-0.06,0.0,2013,9,5
12632,0.0,-0.01,0.02,-0.17,-0.09,0.0,2013,9,6
12633,1.09,0.43,-0.22,-0.19,-0.15,0.0,2013,9,9
12634,0.8,0.06,0.2,-0.13,0.03,0.0,2013,9,10
12635,0.28,-0.25,0.04,0.19,0.11,0.0,2013,9,11
12636,-0.32,-0.29,-0.37,0.15,-0.16,0.0,2013,9,12
12637,0.29,0.28,-0.05,0.16,0.23,0.0,2013,9,13
12638,0.49,-0.4,0.4,-0.02,0.38,0.0,2013,9,16
12639,0.54,0.42,-0.13,-0.32,-0.19,0.0,2013,9,17
12640,1.1,-0.25,-0.47,0.01,-0.2,0.0,2013,9,18
12641,-0.13,0.1,-0.63,0.09,-0.29,0.0,2013,9,19
12642,-0.63,0.52,0.2,-0.1,-0.17,0.0,2013,9,20
12643,-0.45,0.42,-0.42,0.66,-0.21,0.0,2013,9,23
12644,-0.13,0.5,0.02,-0.11,-0.01,0.0,2013,9,24
12645,-0.23,0.09,0.58,-0.41,0.04,0.0,2013,9,25
12646,0.42,0.13,-0.72,0.16,-0.29,0.0,2013,9,26
12647,-0.39,-0.01,-0.02,0.05,-0.11,0.0,2013,9,27
12648,-0.49,0.52,0.01,0.13,0.01,0.0,2013,9,30
12649,0.9,0.38,-0.1,-0.11,-0.22,0.0,2013,10,1
12650,-0.1,-0.34,-0.07,-0.1,-0.08,0.0,2013,10,2
12651,-0.88,-0.17,0.19,0.04,0.25,0.0,2013,10,3
12652,0.74,-0.01,0.11,-0.27,-0.12,0.0,2013,10,4
12653,-0.95,-0.3,-0.01,0.11,0.16,0.0,2013,10,7
12654,-1.35,-0.4,0.79,0.6,0.53,0.0,2013,10,8
12655,-0.05,-0.34,0.62,0.47,0.34,0.0,2013,10,9
12656,2.23,0.19,-0.04,-0.33,-0.27,0.0,2013,10,10
12657,0.71,0.77,0.0,0.12,-0.13,0.0,2013,10,11
12658,0.44,0.2,-0.09,0.06,-0.12,0.0,2013,10,14
12659,-0.73,-0.19,0.03,0.28,-0.13,0.0,2013,10,15
12660,1.37,-0.32,0.17,-0.59,-0.03,0.0,2013,10,16
12661,0.7,0.11,-0.06,-0.15,0.03,0.0,2013,10,17
12662,0.72,0.25,0.13,-0.07,-0.42,0.0,2013,10,18
12663,-0.02,-0.12,0.01,0.27,0.03,0.0,2013,10,21
12664,0.5,-0.27,0.05,0.23,0.33,0.0,2013,10,22
12665,-0.51,0.17,-0.33,0.59,0.19,0.0,2013,10,23
12666,0.42,0.36,-0.3,-0.01,-0.22,0.0,2013,10,24
12667,0.33,-0.31,0.08,0.15,0.04,0.0,2013,10,25
12668,0.09,-0.04,0.06,0.35,0.15,0.0,2013,10,28
12669,0.54,-0.14,-0.06,0.08,0.24,0.0,2013,10,29
12670,-0.61,-0.74,0.47,0.55,0.05,0.0,2013,10,30
12671,-0.34,-0.11,-0.45,0.34,0.17,0.0,2013,10,31
12672,0.2,-0.63,0.23,0.24,0.29,0.0,2013,11,1
12673,0.47,0.75,-0.06,0.11,-0.07,0.0,2013,11,4
12674,-0.23,-0.02,-0.25,0.21,-0.08,0.0,2013,11,5
12675,0.27,-0.81,0.34,0.27,0.19,0.0,2013,11,6
12676,-1.46,-0.31,0.15,0.12,0.31,0.0,2013,11,7
12677,1.45,0.59,0.46,-0.5,-0.06,0.0,2013,11,8
12678,0.12,0.03,-0.13,0.0,-0.01,0.0,2013,11,11
12679,-0.19,0.36,-0.7,0.51,0.12,0.0,2013,11,12
12680,0.9,0.08,-0.11,-0.37,-0.24,0.0,2013,11,13
12681,0.43,-0.58,0.3,-0.11,0.02,0.0,2013,11,14
12682,0.43,0.07,-0.28,0.04,-0.04,0.0,2013,11,15
12683,-0.5,-0.39,0.46,0.4,0.28,0.0,2013,11,18
12684,-0.27,-0.28,0.26,0.03,-0.01,0.0,2013,11,19
12685,-0.33,0.26,0.04,0.02,-0.02,0.0,2013,11,20
12686,0.97,0.8,-0.03,-0.45,-0.3,0.0,2013,11,21
12687,0.5,-0.07,0.08,-0.06,-0.02,0.0,2013,11,22
12688,-0.11,0.16,0.13,0.01,0.22,0.0,2013,11,25
12689,0.18,0.8,-0.42,-0.36,-0.41,0.0,2013,11,26
12690,0.3,0.34,-0.04,0.07,0.05,0.0,2013,11,27
12691,-0.02,0.25,-0.15,-0.01,-0.15,0.0,2013,11,29
12692,-0.31,-0.92,0.14,0.03,0.04,0.0,2013,12,2
12693,-0.34,-0.11,-0.09,0.14,-0.01,0.0,2013,12,3
12694,-0.07,-0.22,0.29,-0.37,-0.14,0.0,2013,12,4
12695,-0.35,0.6,-0.65,0.05,-0.43,0.0,2013,12,5
12696,1.02,-0.29,0.18,0.0,0.44,0.0,2013,12,6
12697,0.17,-0.41,0.01,-0.04,0.04,0.0,2013,12,9
12698,-0.34,-0.55,0.23,-0.05,-0.02,0.0,2013,12,10
12699,-1.17,-0.32,0.06,0.55,0.08,0.0,2013,12,11
12700,-0.23,0.4,0.23,-0.28,-0.09,0.0,2013,12,12
12701,0.1,0.23,0.0,-0.26,0.2,0.0,2013,12,13
12702,0.67,0.59,-0.13,0.18,-0.02,0.0,2013,12,16
12703,-0.26,0.2,-0.08,-0.15,-0.08,0.0,2013,12,17
12704,1.55,-0.43,0.05,-0.07,0.27,0.0,2013,12,18
12705,-0.1,-0.52,0.24,-0.07,0.14,0.0,2013,12,19
12706,0.69,1.26,-0.29,-0.23,-0.38,0.0,2013,12,20
12707,0.62,0.49,-0.01,-0.21,-0.17,0.0,2013,12,23
12708,0.34,0.1,0.09,-0.05,0.16,0.0,2013,12,24
12709,0.44,-0.33,-0.31,0.21,0.06,0.0,2013,12,26
12710,-0.05,-0.03,0.24,0.09,0.23,0.0,2013,12,27
12711,0.0,0.02,-0.31,0.11,0.06,0.0,2013,12,30
12712,0.44,-0.17,0.09,-0.04,-0.21,0.0,2013,12,31
12713,-0.88,-0.25,0.18,-0.31,0.13,0.0,2014,1,2
12714,0.03,0.4,0.04,-0.36,0.14,0.0,2014,1,3
12715,-0.34,-0.54,0.29,-0.32,0.1,0.0,2014,1,6
12716,0.68,0.31,-0.37,-0.07,-0.27,0.0,2014,1,7
12717,0.04,-0.01,-0.11,-0.48,-0.02,0.0,2014,1,8
12718,0.02,0.17,-0.44,-0.54,-0.42,0.0,2014,1,9
12719,0.27,0.45,-0.82,-0.3,-0.33,0.0,2014,1,10
12720,-1.32,-0.1,0.1,-0.1,0.46,0.0,2014,1,13
12721,1.15,0.11,-0.31,-0.07,-0.35,0.0,2014,1,14
12722,0.53,0.21,0.2,-0.4,-0.01,0.0,2014,1,15
12723,-0.07,0.25,-0.7,0.01,-0.27,0.0,2014,1,16
12724,-0.39,0.01,0.02,-0.19,0.04,0.0,2014,1,17
12725,0.3,0.44,0.0,-0.22,-0.33,0.0,2014,1,21
12726,0.15,0.3,0.22,-0.15,-0.19,0.0,2014,1,22
12727,-0.86,0.1,-0.54,0.19,-0.09,0.0,2014,1,23
12728,-2.19,-0.38,0.17,0.21,0.04,0.0,2014,1,24
12729,-0.65,-0.79,0.38,0.45,0.4,0.0,2014,1,27
12730,0.73,0.15,0.07,-0.84,0.16,0.0,2014,1,28
12731,-1.07,-0.34,0.21,0.15,0.16,0.0,2014,1,29
12732,1.22,0.22,-0.38,-0.87,-0.49,0.0,2014,1,30
12733,-0.66,-0.1,-0.34,0.2,-0.21,0.0,2014,1,31
